TransactionID,Transaction_DateTime,TransactionAmt,card4,card6,Customer_Email,Card_BIN,BIN_Risk_Level,Card_Last4,Customer_Status,Risk_Score,Rule_Triggered,Final_Outcome,Chargeback_Flag,Velocity_Attack_Flag,DeviceType,DeviceInfo,P_emaildomain,isFraud
2998478,2025-01-04 21:50:48,40,visa,debit,tom.lee669@yahoo.com,465197,Low,1167,Existing User,35,,Approved,No,No,desktop,MacOS,yahoo.com,0
3117261,2025-01-30 21:32:34,9.794,mastercard,debit,tom.wong381@hotmail.com,553072,Low,7021,New User,42,,Approved,No,No,mobile,Moto G (4) Build/NPJ25.93-14.5,hotmail.com,0
3096050,2025-01-25 20:37:25,100,visa,debit,lisa.ng654@gmail.com,439271,Low,3488,Existing User,25,,Approved,No,No,desktop,Windows,gmail.com,0
3179567,2025-02-19 23:28:10,250,visa,credit,sarah.chan697@anonymous.com,465801,Medium,3985,New User,68,,Approved,No,No,desktop,Windows,anonymous.com,0
3525625,2025-06-14 11:43:10,50,visa,credit,amy.goh887@gmail.com,426655,Low,2737,Existing User,37,,Approved,No,No,mobile,iOS Device,gmail.com,0
3477750,2025-05-29 01:05:40,75,visa,credit,anna.chan53@hotmail.com,405456,Medium,9733,New User,53,,Approved,No,No,desktop,0,,0
3364646,2025-04-20 06:15:52,0.929,visa,debit,tom.lee392@hotmail.com,473441,Low,7534,Existing User,20,,Approved,No,No,desktop,Moto G (4) Build/NPJ25.93-14.7,hotmail.com,0
3507480,2025-06-08 01:43:26,40.761,mastercard,credit,jason.wong461@hotmail.com,526633,Low,2713,Existing User,24,,Approved,No,No,mobile,LG-X230 Build/MRA58K,hotmail.com,0
3449000,2025-05-18 14:28:38,11.681,mastercard,credit,tom.lim695@gmail.com,538281,Low,9848,Existing User,36,,Approved,No,No,mobile,0,gmail.com,0
3499222,2025-06-05 01:25:31,153.454,visa,credit,david.tan679@hotmail.com,490021,Low,1951,New User,45,,Approved,Yes,No,desktop,Windows,hotmail.com,1
3111981,2025-01-29 17:11:26,18.073,visa,debit,alex.goh665@gmail.com,458685,Medium,5301,New User,50,,Approved,Yes,No,mobile,5056A Build/MMB29M,gmail.com,1
2993636,2025-01-03 15:15:49,35,visa,credit,mike.tan62@gmail.com,408437,Low,6388,Existing User,29,,Approved,No,No,desktop,Windows,gmail.com,0
3059393,2025-01-19 17:47:25,100,visa,debit,sarah.goh124@anonymous.com,493419,Low,3151,Existing User,47,,Approved,No,No,desktop,MacOS,anonymous.com,0
3465596,2025-05-24 18:24:02,25,visa,credit,john.lim824@gmail.com,453033,Low,4243,Existing User,17,,Approved,No,No,desktop,Trident/7.0,,0
3249096,2025-03-14 22:21:37,28.397,visa,debit,mike.koh955@gmail.com,450635,Low,1170,Existing User,48,,Approved,No,No,mobile,0,gmail.com,0
3470320,2025-05-26 15:07:23,50,visa,credit,david.teo13@gmail.com,414627,Low,3028,New User,42,,Approved,No,No,desktop,Windows,gmail.com,0
3566623,2025-06-28 19:39:35,6.394,visa,debit,alex.lim827@gmail.com,424116,Low,2015,Existing User,23,,Approved,Yes,No,desktop,Windows,gmail.com,1
3258109,2025-03-18 01:06:10,50,visa,debit,anna.goh977@gmail.com,485346,Low,1674,Existing User,39,,Approved,No,No,mobile,iOS Device,gmail.com,0
3441070,2025-05-15 11:23:12,5.103,mastercard,debit,mike.ong150@gmail.com,526495,Low,3691,Existing User,26,,Approved,No,No,mobile,SAMSUNG SM-J710MN Build/NRD90M,gmail.com,0
3098684,2025-01-26 03:36:34,50,visa,credit,john.ng532@gmail.com,432686,Low,7522,Existing User,26,,Approved,No,No,mobile,iOS Device,gmail.com,0
3245183,2025-03-13 17:51:25,8.157,visa,debit,amy.ng547@gmail.com,455702,Medium,5485,New User,52,,Approved,No,No,mobile,Z9 PLUS Build/NRD90M,gmail.com,0
3140595,2025-02-06 19:37:08,66.696,mastercard,credit,alex.teo4@gmail.com,544746,Low,9849,Existing User,33,,Approved,Yes,No,mobile,Blade L3 Build/KOT49H,gmail.com,1
3170923,2025-02-17 01:42:35,149.248,visa,credit,jason.tan99@gmail.com,418716,Low,2184,Existing User,29,,Approved,Yes,No,desktop,rv:57.0,gmail.com,1
3068640,2025-01-21 04:53:24,51.362,mastercard,debit,lisa.teo991@gmail.com,552070,Low,4731,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3380658,2025-04-25 13:49:11,50,mastercard,debit,lisa.tan62@gmail.com,548128,Low,2976,Existing User,31,,Approved,No,No,desktop,Trident/7.0,gmail.com,0
3130897,2025-02-04 04:19:28,18.539,mastercard,debit,jason.lee999@hotmail.com,531405,Medium,4878,New User,58,,Approved,No,No,desktop,0,hotmail.com,0
3552070,2025-06-23 04:41:26,13.833,visa,debit,jason.goh733@gmail.com,459065,Low,2431,Existing User,31,,Approved,No,No,desktop,0,gmail.com,0
3385720,2025-04-27 08:27:27,100,visa,credit,tom.lee499@gmail.com,408118,Low,8619,Existing User,16,,Approved,No,No,desktop,Trident/7.0,gmail.com,0
3059451,2025-01-19 17:55:20,100,visa,debit,mike.ong437@gmail.com,487844,Low,6218,Existing User,34,,Approved,No,No,desktop,Windows,gmail.com,0
2994511,2025-01-03 18:45:17,125,mastercard,credit,alex.goh716@gmail.com,555528,Low,2376,Existing User,25,,Approved,No,No,desktop,Windows,gmail.com,0
3075256,2025-01-22 15:00:02,125,visa,debit,sarah.ng138@gmail.com,437479,Low,4882,Existing User,29,,Approved,No,No,desktop,Windows,gmail.com,0
3502989,2025-06-06 09:54:48,50,american express,credit,john.wong154@yahoo.com,378689,Low,4363,Existing User,26,,Approved,No,No,mobile,SM-G900V Build/MMB29M,yahoo.com,0
3021274,2025-01-10 19:53:56,125,visa,credit,mike.ong607@hotmail.com,485078,Low,6221,Existing User,17,,Approved,No,No,desktop,Windows,hotmail.com,0
3326950,2025-04-07 21:01:09,21.751,visa,credit,tom.ng457@gmail.com,440145,Low,3764,New User,38,,Approved,No,No,desktop,Windows,gmail.com,0
3570402,2025-06-30 14:56:51,50,mastercard,credit,mike.wong739@anonymous.com,537429,Low,1092,Existing User,40,,Approved,No,No,desktop,Windows,anonymous.com,0
3202185,2025-02-27 21:54:55,13.655,visa,debit,lisa.teo299@gmail.com,400312,Medium,6704,New User,51,,Approved,No,No,mobile,MotoG3 Build/MPIS24.65-33.1-2-16,gmail.com,0
3065708,2025-01-20 19:36:16,100,mastercard,credit,jason.ng978@hotmail.com,551734,Low,7830,Existing User,25,,Approved,No,No,desktop,Windows,hotmail.com,0
3447259,2025-05-17 19:59:56,78.571,visa,credit,amy.lim665@outlook.com,470062,Low,4093,Existing User,42,,Approved,Yes,No,mobile,0,outlook.com,1
3533037,2025-06-16 19:38:55,41.069,visa,debit,lisa.lim717@hotmail.com,436237,Low,2425,Existing User,25,,Approved,No,No,mobile,SM-J730GM Build/NRD90M,hotmail.com,0
3398781,2025-05-01 13:37:30,200,visa,credit,david.goh404@anonymous.com,415746,Medium,2137,New User,56,,Approved,No,No,desktop,Windows,anonymous.com,0
3193644,2025-02-24 22:45:04,76.023,mastercard,debit,sarah.ng757@gmail.com,542387,Low,1754,Existing User,35,,Approved,No,No,mobile,SM-G610M Build/MMB29K,gmail.com,0
3289267,2025-03-28 15:00:20,75,visa,debit,anna.goh725@hotmail.com,489916,Low,5624,New User,49,,Approved,No,No,desktop,Windows,hotmail.com,0
3567012,2025-06-28 22:15:13,100,visa,credit,amy.goh875@gmail.com,462673,Low,4734,New User,45,,Approved,Yes,No,desktop,MacOS,gmail.com,1
3386462,2025-04-27 16:47:57,90.388,visa,debit,jason.koh487@gmail.com,468848,Low,6925,Existing User,32,,Approved,Yes,No,desktop,Windows,gmail.com,1
3090971,2025-01-24 22:41:41,100,visa,debit,amy.lee871@gmail.com,460113,Low,1098,Existing User,32,,Approved,No,No,desktop,Windows,gmail.com,0
3298129,2025-03-31 16:54:39,114.327,visa,credit,anna.chan719@gmail.com,419762,Medium,8042,New User,55,,Approved,No,No,desktop,0,gmail.com,0
3139626,2025-02-06 16:01:01,150,mastercard,credit,david.wong759@protonmail.com,512655,Low,2883,New User,41,,Approved,Yes,No,desktop,Windows,protonmail.com,1
3288744,2025-03-28 03:21:53,45.919,visa,credit,alex.ong941@gmail.com,407786,Low,9326,Existing User,20,,Approved,No,No,desktop,Windows,gmail.com,0
3036948,2025-01-14 18:11:59,50,visa,credit,lisa.ng830@aol.com,430258,Low,1345,Existing User,19,,Approved,No,No,desktop,Windows,aol.com,0
3009971,2025-01-07 20:43:36,25,visa,debit,lisa.wong68@anonymous.com,426836,Medium,1554,Existing User,52,,Approved,No,No,desktop,Windows,anonymous.com,0
3095141,2025-01-25 18:44:55,150,discover,credit,david.chan601@gmail.com,623222,Low,3949,Existing User,34,,Approved,No,No,mobile,iOS Device,gmail.com,0
3012148,2025-01-08 14:34:13,50,mastercard,credit,alex.chan364@hotmail.com,556314,Low,5064,Existing User,19,,Approved,No,No,desktop,Windows,hotmail.com,0
3537092,2025-06-18 01:06:13,21.026,visa,debit,sarah.lim669@hotmail.com,427502,Medium,4577,New User,55,,Approved,No,No,mobile,SM-J250M Build/NMF26X,hotmail.com,0
3055663,2025-01-18 22:05:08,6.297,mastercard,credit,mike.tan688@hotmail.com,528918,Low,3655,Existing User,26,,Approved,No,No,desktop,0,hotmail.com,0
3083273,2025-01-23 18:59:40,600,american express,credit,amy.goh432@live.com,372300,Low,5369,Existing User,44,,Approved,No,No,desktop,Trident/7.0,live.com,0
3122121,2025-02-01 05:34:14,125,visa,credit,alex.goh455@anonymous.com,448324,Medium,7632,Existing User,62,ANONYMOUS_EMAIL,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3527515,2025-06-14 21:56:53,18.751,visa,debit,alex.teo945@hotmail.com,436928,Medium,3473,New User,55,,Approved,No,No,mobile,TRT-L53 Build/HUAWEITRT-L53,hotmail.com,0
3324480,2025-04-07 00:33:05,50,visa,debit,lisa.wong255@yahoo.com,412849,Medium,5205,New User,50,,Approved,No,No,mobile,SM-N950U Build/NMF26X,yahoo.com,0
3191293,2025-02-24 01:05:30,150,american express,credit,david.ng851@hotmail.com,370873,Low,1124,New User,40,,Approved,No,No,desktop,MacOS,hotmail.com,0
3228915,2025-03-08 03:11:05,44.348,visa,debit,david.ng687@gmail.com,448552,Low,6652,Existing User,28,,Approved,No,No,mobile,Moto G (4) Build/NPJ25.93-14.7,gmail.com,0
3396742,2025-04-30 20:06:38,17.22,visa,debit,lisa.wong666@hotmail.com,418961,Medium,7956,New User,54,,Approved,No,No,mobile,SM-J700M Build/MMB29K,hotmail.com,0
2990392,2025-01-02 19:05:11,30,mastercard,credit,amy.goh882@yahoo.com,550172,Low,6386,Existing User,29,,Approved,No,No,mobile,SM-G930V Build/NRD90M,yahoo.com,0
3095682,2025-01-25 19:53:45,150,visa,credit,amy.koh556@comcast.net,450595,Low,2732,Existing User,26,,Approved,No,No,mobile,iOS Device,comcast.net,0
3001082,2025-01-05 16:49:58,50,american express,credit,david.chan238@sbcglobal.net,377916,Low,2724,Existing User,21,,Approved,No,No,desktop,Trident/7.0,sbcglobal.net,0
3031030,2025-01-13 03:08:02,25,visa,credit,mike.lee64@aol.com,409773,Low,1756,Existing User,27,,Approved,No,No,mobile,iOS Device,aol.com,0
3069879,2025-01-21 15:56:16,45.94,mastercard,debit,alex.lim366@yahoo.com,559647,Low,2093,Existing User,35,,Approved,No,No,desktop,0,yahoo.com,0
3237948,2025-03-11 03:06:27,200,mastercard,credit,mike.goh291@hotmail.com,526350,Low,7119,Existing User,28,,Approved,No,No,mobile,iOS Device,hotmail.com,0
3503291,2025-06-06 14:44:29,108.82,mastercard,debit,alex.tan162@hotmail.com,527557,Low,6378,Existing User,44,,Approved,No,No,desktop,0,hotmail.com,0
3542923,2025-06-19 23:30:07,150,mastercard,credit,alex.tan605@yahoo.com,530385,Low,8721,Existing User,21,,Approved,No,No,desktop,Windows,,0
3332980,2025-04-09 19:47:54,29.243,visa,credit,john.koh230@outlook.com,492572,Low,2644,Existing User,21,,Approved,No,No,desktop,Windows,,0
3523567,2025-06-13 16:59:50,103.778,mastercard,credit,anna.lee87@gmail.com,510250,Low,6276,Existing User,20,,Approved,No,No,mobile,SM-G950F Build/R16NW,gmail.com,0
3021538,2025-01-10 20:49:56,100,visa,credit,lisa.ong684@aol.com,416071,Low,8343,Existing User,28,,Approved,No,No,desktop,MacOS,aol.com,0
3005778,2025-01-06 19:03:58,30.27,visa,debit,lisa.chan514@gmail.com,462188,Low,7762,Existing User,24,,Approved,No,No,desktop,Windows,gmail.com,0
2996339,2025-01-04 02:20:44,25,visa,credit,amy.lim894@hotmail.com,422348,Low,9826,Existing User,26,,Approved,No,No,desktop,MacOS,hotmail.com,0
3398145,2025-05-01 03:47:44,200,mastercard,credit,john.goh84@aol.com,556198,Low,2045,Existing User,37,,Approved,No,No,mobile,SM-G950U Build/R16NW,aol.com,0
3564885,2025-06-27 21:58:03,85.58,mastercard,credit,anna.lee77@hotmail.com,533940,Low,3509,New User,36,,Approved,No,No,mobile,SM-G955U1 Build/R16NW,hotmail.com,0
3368639,2025-04-21 16:30:18,38.79,mastercard,credit,anna.lim486@hotmail.com,545305,Low,4000,New User,32,,Approved,No,No,desktop,Windows,hotmail.com,0
3161093,2025-02-13 18:01:35,100,american express,credit,david.teo531@gmail.com,375483,Low,1249,Existing User,25,,Approved,No,No,desktop,MacOS,gmail.com,0
3336667,2025-04-10 19:55:37,60,visa,debit,mike.tan693@yahoo.com,452722,Medium,9764,Existing User,53,,Approved,Yes,No,mobile,0,,1
3063033,2025-01-20 03:53:41,50,visa,debit,jason.ong501@msn.com,484206,Low,8602,Existing User,29,,Approved,No,Yes,desktop,Windows,msn.com,0
3101743,2025-01-26 18:34:21,50,visa,debit,alex.lim533@att.net,442340,Low,9665,New User,44,,Approved,No,No,desktop,Windows,att.net,0
3143700,2025-02-07 19:01:26,55.968,mastercard,credit,amy.tan236@gmail.com,537907,Low,8340,Existing User,45,,Approved,No,No,desktop,0,gmail.com,0
3214422,2025-03-04 03:20:53,25,visa,credit,sarah.lee941@gmail.com,444832,Low,6170,Existing User,27,,Approved,No,No,desktop,Windows,gmail.com,0
3053720,2025-01-18 14:47:50,75,mastercard,debit,sarah.lim729@mac.com,515167,Low,9790,New User,45,,Approved,No,No,desktop,rv:57.0,mac.com,0
3205376,2025-02-28 23:52:59,6.042,mastercard,debit,sarah.goh425@hotmail.com,531865,Low,1321,Existing User,40,,Approved,No,No,mobile,Moto E (4) Build/NMA26.42-19,hotmail.com,0
3057413,2025-01-19 04:29:16,25,visa,debit,david.ong122@gmail.com,414132,Low,1999,Existing User,29,,Approved,No,No,desktop,MacOS,gmail.com,0
3349447,2025-04-14 23:49:24,13.897,visa,debit,alex.teo577@hotmail.com,420156,Low,7688,Existing User,33,,Approved,No,No,0,0,hotmail.com,0
3017524,2025-01-09 20:23:46,50,mastercard,credit,david.lim202@yahoo.com,519462,Low,1783,New User,42,,Approved,No,No,desktop,Windows,yahoo.com,0
3093859,2025-01-25 15:50:50,100,visa,debit,tom.ong509@gmail.com,450077,Low,6282,Existing User,45,,Approved,No,No,mobile,iOS Device,gmail.com,0
3112874,2025-01-29 20:39:58,75,visa,credit,tom.lee526@gmail.com,423131,Low,4809,New User,34,,Approved,No,No,desktop,MacOS,gmail.com,0
3087641,2025-01-24 14:36:04,25,visa,credit,amy.lee527@gmail.com,445256,Low,5706,Existing User,38,,Approved,No,No,mobile,iOS Device,gmail.com,0
3012558,2025-01-08 16:30:02,200,visa,debit,david.ong192@gmail.com,481875,Low,2186,Existing User,28,,Approved,No,No,desktop,rv:57.0,gmail.com,0
3100245,2025-01-26 14:43:11,15,visa,debit,david.ng113@gmail.com,409657,Low,2148,Existing User,45,,Approved,No,No,mobile,iOS Device,gmail.com,0
3263885,2025-03-19 21:30:58,67.67,visa,credit,tom.chan370@gmail.com,439288,Low,9456,Existing User,16,,Approved,No,No,desktop,Windows,gmail.com,0
3358769,2025-04-17 23:37:01,11.359,mastercard,debit,john.lee716@yahoo.com,524300,Low,6505,Existing User,25,,Approved,No,No,mobile,SM-J320M Build/LMY47V,,0
3553576,2025-06-23 20:23:30,7.747,visa,credit,amy.teo216@gmail.com,433178,Low,6578,New User,37,,Approved,No,No,mobile,Moto G Play Build/MPIS24.241-15.3-7,gmail.com,0
3517905,2025-06-11 19:13:43,32.023,mastercard,credit,jason.teo96@yahoo.com.mx,554544,Low,4140,New User,35,,Approved,No,No,desktop,rv:11.0,yahoo.com.mx,0
3437054,2025-05-13 20:12:59,11.066,visa,debit,amy.wong306@hotmail.com,442870,Low,6887,New User,41,,Approved,No,No,desktop,Windows,hotmail.com,0
3184198,2025-02-21 15:45:28,100,visa,debit,jason.goh312@hotmail.com,480367,Medium,9284,Existing User,55,,Approved,No,No,mobile,0,,0
3080205,2025-01-23 06:09:27,64.713,visa,debit,sarah.tan858@outlook.com,446937,Low,5317,Existing User,25,,Approved,No,Yes,mobile,F3213 Build/36.1.A.1.86,outlook.com,0
3421946,2025-05-08 09:17:30,100,visa,credit,jason.lee429@yahoo.com,402589,Low,9434,Existing User,22,,Approved,Yes,No,desktop,Windows,yahoo.com,1
3252615,2025-03-16 11:56:56,10,visa,debit,lisa.chan208@yahoo.com,432658,Low,3009,New User,42,,Approved,No,No,desktop,Windows,,0
3027638,2025-01-12 15:31:52,50,mastercard,debit,amy.goh593@gmail.com,538945,Low,5827,New User,36,,Approved,No,No,desktop,Windows,gmail.com,0
3011150,2025-01-08 01:25:45,35,visa,credit,alex.wong963@comcast.net,415663,Low,7310,New User,41,,Approved,No,No,desktop,MacOS,comcast.net,0
3072681,2025-01-21 22:56:55,450,visa,credit,amy.teo402@anonymous.com,421857,High,3272,New User,75,,Approved,No,No,desktop,rv:11.0,anonymous.com,0
3077104,2025-01-22 19:35:45,200,visa,debit,john.teo788@anonymous.com,454596,Medium,9216,New User,67,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3559088,2025-06-25 20:24:44,11.681,mastercard,debit,mike.goh835@yahoo.com,538926,Low,7678,Existing User,28,,Approved,No,Yes,desktop,Windows,yahoo.com,0
3104912,2025-01-27 16:55:06,39.936,visa,debit,john.ong472@gmail.com,400175,Medium,9151,New User,53,,Approved,No,No,mobile,Lenovo K33b36 Build/NRD90N,gmail.com,0
3214128,2025-03-04 01:25:51,77.338,visa,debit,mike.lim823@gmail.com,468016,Low,8943,Existing User,30,,Approved,Yes,No,desktop,Windows,gmail.com,1
3121262,2025-01-31 23:38:32,12.126,mastercard,credit,jason.chan976@gmail.com,534232,Low,5178,Existing User,30,,Approved,No,No,mobile,Lenovo A6020l37 Build/LMY47V,gmail.com,0
3469313,2025-05-26 00:40:35,88.162,visa,credit,lisa.lim657@gmail.com,470146,Low,2510,Existing User,25,,Approved,No,No,desktop,Moto E (4) Build/NMA26.42-69,gmail.com,0
3182885,2025-02-20 23:22:25,150,visa,credit,david.wong54@gmail.com,416271,Low,8384,Existing User,25,,Approved,Yes,No,desktop,Windows,gmail.com,1
3380429,2025-04-25 05:50:09,15.951,visa,debit,mike.koh546@gmail.com,462171,Low,5042,Existing User,22,,Approved,No,No,desktop,Windows,gmail.com,0
3535477,2025-06-17 16:44:45,34.675,mastercard,debit,alex.ong978@gmail.com,551932,Low,9754,Existing User,29,,Approved,No,No,desktop,Windows,gmail.com,0
3053424,2025-01-18 07:23:37,100,visa,debit,anna.ong635@gmail.com,438534,Low,8980,Existing User,43,,Approved,No,No,mobile,iOS Device,gmail.com,0
3340996,2025-04-12 01:56:00,8.58,visa,debit,alex.ong776@hotmail.com,415007,Low,7709,Existing User,38,,Approved,No,No,desktop,0,,0
3100966,2025-01-26 16:40:41,100,visa,credit,tom.wong594@yahoo.com,414871,Low,6247,Existing User,36,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3086463,2025-01-24 02:33:09,100,visa,debit,sarah.lee183@hotmail.com,453106,Low,8801,Existing User,30,,Approved,No,No,desktop,Trident/7.0,hotmail.com,0
3055241,2025-01-18 20:43:27,25,visa,debit,amy.tan324@gmail.com,487240,Low,5120,Existing User,30,,Approved,No,No,desktop,MacOS,gmail.com,0
3293451,2025-03-30 00:41:30,75,visa,credit,tom.chan747@gmail.com,459712,Low,2454,Existing User,32,,Approved,No,No,mobile,iOS Device,gmail.com,0
3166214,2025-02-15 13:20:27,18.423,mastercard,credit,anna.ng551@yahoo.co.jp,512097,Low,8542,Existing User,47,,Approved,No,No,mobile,0,yahoo.co.jp,0
3080737,2025-01-23 13:42:46,50,visa,debit,alex.koh806@yahoo.com,471873,Low,8227,Existing User,32,,Approved,No,No,desktop,MacOS,yahoo.com,0
3262309,2025-03-19 12:57:33,75,american express,credit,tom.goh581@aol.com,373140,Low,2786,New User,40,,Approved,No,No,desktop,Windows,aol.com,0
3290870,2025-03-29 00:26:46,50,mastercard,credit,lisa.lim202@gmail.com,555610,Low,2584,New User,45,,Approved,No,No,desktop,MacOS,gmail.com,0
3378449,2025-04-24 18:16:24,44.227,mastercard,debit,david.teo772@gmail.com,554219,Low,4010,Existing User,38,,Approved,No,No,mobile,SM-G935F Build/NRD90M,gmail.com,0
3236092,2025-03-10 18:02:53,27.552,visa,credit,tom.ong388@yahoo.com,493456,Low,4666,Existing User,32,,Approved,No,No,desktop,0,yahoo.com,0
3082324,2025-01-23 17:17:12,37.429,visa,credit,jason.lee764@hotmail.com,490151,Low,2852,Existing User,19,,Approved,No,No,desktop,Windows,hotmail.com,0
3441885,2025-05-15 16:54:03,30,mastercard,credit,lisa.wong541@hotmail.com,512877,Low,7133,Existing User,16,,Approved,No,No,desktop,Trident/7.0,,0
3022677,2025-01-11 00:38:25,75,visa,debit,mike.ong773@aol.com,401096,Low,8010,Existing User,34,,Approved,No,No,mobile,iOS Device,aol.com,0
3253180,2025-03-16 16:28:09,25,mastercard,credit,alex.lee5@gmail.com,553343,Low,3123,Existing User,31,,Approved,No,No,mobile,SM-N950U Build/NMF26X,gmail.com,0
3022597,2025-01-11 00:19:36,30,mastercard,debit,john.lee707@gmail.com,512382,Low,3096,Existing User,41,,Approved,No,No,mobile,iOS Device,gmail.com,0
3185326,2025-02-21 21:24:47,145.284,visa,debit,tom.wong387@gmail.com,443511,Low,1404,Existing User,33,,Approved,Yes,No,mobile,SM-J730GM Build/NRD90M,gmail.com,1
3081253,2025-01-23 15:09:15,64.713,mastercard,credit,david.goh565@gmail.com,532400,Low,1072,Existing User,32,,Approved,No,No,desktop,0,gmail.com,0
3085405,2025-01-23 23:30:13,25,discover,credit,tom.goh752@verizon.net,654967,Low,7984,Existing User,34,,Approved,No,No,mobile,SM-G955U Build/NRD90M,verizon.net,0
3383386,2025-04-26 14:47:12,100,american express,credit,sarah.ng703@sbcglobal.net,379475,Low,6452,Existing User,21,,Approved,No,No,desktop,Windows,sbcglobal.net,0
3110361,2025-01-29 00:10:19,25,visa,debit,alex.goh459@gmail.com,425741,Low,6514,Existing User,29,,Approved,No,No,desktop,Windows,gmail.com,0
3344045,2025-04-13 06:07:34,250,mastercard,credit,anna.lim56@yahoo.com,553371,Low,9083,Existing User,39,,Approved,No,No,desktop,MacOS,yahoo.com,0
3491589,2025-06-02 21:32:59,15,visa,debit,jason.tan730@yahoo.com,401798,Low,7966,Existing User,35,,Approved,No,No,mobile,iOS Device,yahoo.com,0
3043496,2025-01-16 01:37:07,25,mastercard,debit,david.chan197@aol.com,520637,Low,4355,New User,42,,Approved,No,No,desktop,Windows,aol.com,0
3323514,2025-04-06 20:35:57,150,visa,credit,mike.lim588@aol.com,457951,Low,4409,New User,30,,Approved,No,No,desktop,Windows,aol.com,0
3155529,2025-02-11 20:26:00,45,visa,credit,alex.teo535@anonymous.com,490742,Medium,3314,New User,74,ANONYMOUS_EMAIL,Rejected,No,No,mobile,iOS Device,anonymous.com,0
3289629,2025-03-28 17:14:09,150,mastercard,debit,tom.wong213@icloud.com,523439,Low,9971,New User,44,,Approved,No,No,0,rv:11.0,icloud.com,0
3354831,2025-04-16 20:05:28,125,visa,debit,tom.lee120@gmail.com,401062,Low,1891,Existing User,38,,Approved,No,No,mobile,iOS Device,gmail.com,0
3368973,2025-04-21 18:18:46,62.233,visa,debit,lisa.chan447@gmail.com,489772,Low,3702,Existing User,30,,Approved,No,No,mobile,Redmi,gmail.com,0
3130739,2025-02-04 02:58:28,25,visa,credit,anna.teo156@gmail.com,466509,Low,6828,Existing User,15,,Approved,No,No,desktop,Windows,gmail.com,0
3507166,2025-06-07 23:51:59,50,visa,credit,amy.tan900@anonymous.com,411117,Low,5290,Existing User,47,,Approved,No,No,desktop,Trident/7.0,anonymous.com,0
3075342,2025-01-22 15:17:31,200,visa,debit,jason.koh685@gmail.com,431495,Medium,3924,New User,59,,Approved,No,No,0,0,gmail.com,0
3014501,2025-01-08 23:35:46,15,visa,credit,jason.goh738@rocketmail.com,492206,Low,6228,New User,48,,Approved,No,No,desktop,MacOS,rocketmail.com,0
3114317,2025-01-30 04:02:28,127.677,visa,debit,david.teo611@gmail.com,476900,Low,9812,Existing User,38,,Approved,No,No,mobile,LG-TP450 Build/NRD90U,gmail.com,0
3077598,2025-01-22 20:46:28,250,american express,credit,lisa.lee323@verizon.net,379710,Medium,1660,New User,53,,Approved,No,No,0,0,verizon.net,0
3088161,2025-01-24 16:11:26,200,visa,debit,anna.goh268@hotmail.com,484989,Low,5491,Existing User,31,,Approved,No,No,mobile,iOS Device,hotmail.com,0
3298017,2025-03-31 16:21:58,25.316,visa,credit,tom.lee879@hotmail.com,443675,Low,1334,Existing User,29,,Approved,Yes,No,desktop,Windows,hotmail.com,1
3558509,2025-06-25 17:12:00,200,visa,credit,john.teo289@anonymous.com,475762,Low,6530,Existing User,49,,Approved,No,No,desktop,MacOS,anonymous.com,0
3479094,2025-05-29 16:45:43,10,visa,credit,amy.goh777@yahoo.com,458391,Low,2497,Existing User,30,,Approved,No,No,desktop,Windows,,0
3029884,2025-01-12 22:47:05,23.728,visa,debit,jason.teo753@hotmail.com,465734,Low,6036,Existing User,22,,Approved,No,No,desktop,Windows,hotmail.com,0
3095046,2025-01-25 18:32:36,150,mastercard,credit,sarah.ong809@gmail.com,513705,Low,6317,New User,41,,Approved,No,No,desktop,Windows,gmail.com,0
3064673,2025-01-20 16:58:01,500,mastercard,credit,sarah.tan998@anonymous.com,514404,Medium,7541,Existing User,64,HIGH_AMOUNT,Rejected,No,No,desktop,Windows,anonymous.com,0
3432651,2025-05-12 03:03:10,8.485,visa,credit,amy.lim346@hotmail.com,437143,Low,5380,New User,46,,Approved,No,No,mobile,M4 SS4456 Build/LMY47V,hotmail.com,0
3237129,2025-03-10 22:51:58,27.788,mastercard,debit,tom.teo106@hotmail.com,521937,Medium,2983,New User,50,,Approved,No,No,desktop,Windows,hotmail.com,0
3245132,2025-03-13 17:40:52,250,visa,credit,alex.goh572@anonymous.com,428173,Medium,4345,Existing User,57,,Approved,No,No,desktop,Windows,anonymous.com,0
3087176,2025-01-24 07:12:09,20.829,mastercard,debit,anna.goh764@hotmail.com,530555,Low,9383,Existing User,32,,Approved,No,No,desktop,Windows,hotmail.com,0
3057437,2025-01-19 04:36:14,96.37,visa,debit,amy.tan18@hotmail.com,400623,Low,1247,Existing User,33,,Approved,No,No,mobile,ZTE Blade L5 Build/LMY47I,hotmail.com,0
3264408,2025-03-20 00:36:14,35.164,visa,credit,john.chan434@outlook.com,457479,Low,3679,Existing User,26,,Approved,No,No,desktop,Windows,outlook.com,0
3381873,2025-04-25 20:36:32,8.519,mastercard,credit,lisa.lim467@gmail.com,515424,Medium,4046,New User,50,,Approved,Yes,No,mobile,XT890 Build/9.8.2I-50_SML-25,gmail.com,1
